name,year,minutes,dob
Vanessa DiBernardo,2022 Challenge Cup,419.0,1992-05-15
Vanessa DiBernardo,2021,1376.0,1992-05-15
Vanessa DiBernardo,2021 Challenge Cup,335.0,1992-05-15
Vanessa DiBernardo,2020 Fall Series,360.0,1992-05-15
Vanessa DiBernardo,2020 Challenge Cup,438.0,1992-05-15
Vanessa DiBernardo,2019,1712.0,1992-05-15
Vanessa DiBernardo,2018,766.0,1992-05-15
Vanessa DiBernardo,2017,1797.0,1992-05-15
Vanessa DiBernardo,2016,1905.0,1992-05-15
Vanessa Kara,2021 Challenge Cup,17.0,1996-11-27
Veronica Latsko,2022,735.0,1995-12-12
Veronica Latsko,2022 Challenge Cup,551.0,1995-12-12
Veronica Latsko,2021,810.0,1995-12-12
Veronica Latsko,2021 Challenge Cup,277.0,1995-12-12
Veronica Latsko,2020 Fall Series,299.0,1995-12-12
Veronica Latsko,2020 Challenge Cup,184.0,1995-12-12
Veronica Latsko,2019,117.0,1995-12-12
Veronica Latsko,2018,972.0,1995-12-12
Verónica Boquete,2020 Fall Series,200.0,1987-04-09
Verónica Boquete,2020 Challenge Cup,405.0,1987-04-09
Verónica Boquete,2019,1630.0,1987-04-09
Victoria  Pickett,2022,1500.0,1996-08-12
Victoria  Pickett,2022 Challenge Cup,286.0,1996-08-12
Victoria  Pickett,2021,1323.0,1996-08-12
Victoria  Pickett,2021 Challenge Cup,287.0,1996-08-12
Viviana Villacorta,2022,1063.0,1999-02-02
Whitney Church,2018,1898.0,1993-04-30
Whitney Church,2017,1980.0,1993-04-30
Whitney Church,2016,852.0,1993-04-30
Whitney Engen,2016,1260.0,1987-11-27
Yael Averbuch,2018,90.0,1986-11-03
Yael Averbuch,2017,1955.0,1986-11-03
Yael Averbuch,2016,1788.0,1986-11-03
Yazmeen Ryan,2022,1155.0,1999-02-25
Yazmeen Ryan,2022 Challenge Cup,349.0,1999-02-25
Yazmeen Ryan,2021,305.0,1999-02-25
Yuki Nagasato,2022,1843.0,1987-07-15
Yuki Nagasato,2022 Challenge Cup,485.0,1987-07-15
Yuki Nagasato,2021,1268.0,1987-07-15
Yuki Nagasato,2021 Challenge Cup,328.0,1987-07-15
Yuki Nagasato,2020 Challenge Cup,153.0,1987-07-15
Yuki Nagasato,2019,2291.0,1987-07-15
Yuki Nagasato,2018,1697.0,1987-07-15
Yuki Nagasato,2017,299.0,1987-07-15
Yuri Kawamura,2018,98.0,1989-05-17
Yuri Kawamura,2017,588.0,1989-05-17
Zaneta Wyne,2022,297.0,1990-08-03
Zoe Clark,2018,90.0,1995-02-10
Zoe Morse,2022,2009.0,1998-04-01
Zoe Morse,2022 Challenge Cup,527.0,1998-04-01
Zoe Morse,2021,7.0,1998-04-01
Zoe Morse,2020 Fall Series,294.0,1998-04-01
Zoe Morse,2020 Challenge Cup,102.0,1998-04-01
Zoe Redei,2020 Challenge Cup,12.0,1997-10-08
Zoey Goralski,2020 Fall Series,249.0,1995-01-22
Zoey Goralski,2020 Challenge Cup,253.0,1995-01-22
Zoey Goralski,2019,59.0,1995-01-22
Évelyne Viens,2021,321.0,1997-02-06
Évelyne Viens,2021 Challenge Cup,39.0,1997-02-06
Évelyne Viens,2020 Challenge Cup,137.0,1997-02-06
